시도,보건소명,의료기관명,X,Y
경상북도,경산시보건소,류앤강이비인후과의원,128.7276149,35.8320635
경상북도,경산시보건소,건강한장연합내과의원,128.754564,35.8119782
경상북도,경산시보건소,우리집연합소아청소년과의원,128.7557753,35.8125204
경상북도,경산시보건소,최용식이비인후과의원,128.7217326,35.8229506
경상북도,경산시보건소,바른속내과의원,128.7223288,35.8227848
경상북도,경산시보건소,현대외과의원,128.758296,35.840211
경상북도,경산시보건소,행복드림의원,128.76432,35.8416059
경상북도,경산시보건소,자인고려의원,128.8229072,35.8198219
경상북도,경산시보건소,미래연합의원,128.7533429,35.8174208
경상북도,경산시보건소,경북연합내과의원,128.7358266,35.8235682
경상북도,경산시보건소,제일연합신경외과의원,128.8193652,35.8757091
경상북도,경산시보건소,최이비인후과의원,128.8206204,35.8846685
경상북도,경산시보건소,신 이비인후과의원,128.7186856,35.8274574
경상북도,경산시보건소,하양맑은신경과의원,128.8204781,35.91489
경상북도,경산시보건소,신세계내과의원,128.8243968,35.9102755
경상북도,경산시보건소,박내과의원,128.8083285,35.9186226
경상북도,경산시보건소,파티마연합속내과의원,128.8197143,35.9138767
경기도,고양일산동구보건소,나병만내과의원,126.7832123,37.6543507
경기도,고양일산동구보건소,벨라시타가정의학과의원,126.7927342,37.6429968
경기도,고양일산동구보건소,고양메디컬의원,126.7951441,37.7259138
경기도,고양일산동구보건소,의료법인일산복음병원,126.7799965,37.6818793
경기도,고양일산동구보건소,일산윌내과의원,126.8079096,37.6739746
경기도,고양일산동구보건소,연세삼육오매일의원,126.7908531,37.682829
경기도,고양일산동구보건소,연세베스트내과의원,126.8149394,37.6824248
경기도,고양일산동구보건소,김내과의원,126.789846,37.6554912
경기도,고양일산동구보건소,숨수면의원,126.7878837,37.6423523
경기도,고양일산동구보건소,에이스이비인후과의원,126.7777603,37.6502579
경기도,고양일산동구보건소,허유재병원,126.7699476,37.6629259
경기도,고양일산동구보건소,이영도가정의학과의원,126.7735411,37.6704597
경기도,고양일산동구보건소,삼성베스트의원,126.7871447,37.673853
경기도,고양일산동구보건소,고재성의원,126.7887183,37.649569
경기도,고양일산동구보건소,이화연소아청소년과의원,126.7973,37.664109
경기도,고양일산동구보건소,풍동연세이비인후과의원,126.8003584,37.6677442
경기도,고양일산동구보건소,더조은내과의원,126.8003765,37.6673209
경기도,고양일산동구보건소,위시티소아청소년과의원,126.8115599,37.6832017
대구광역시,대구수성구보건소,박찬연합의원,128.6523775,35.8542352
대구광역시,대구수성구보건소,한빛성내과의원,128.6114679,35.8411469
대구광역시,대구수성구보건소,류성열내과의원,128.6116438,35.8597312
대구광역시,대구수성구보건소,경대숨앤속내과의원,128.6171719,35.8601265
대구광역시,대구수성구보건소,케이엠지내과의원,128.6290758,35.8602901
대구광역시,대구수성구보건소,본이비인후과의원,128.636524,35.8584843
대구광역시,대구수성구보건소,우리이비인후과의원,128.6453675,35.8594826
대구광역시,대구수성구보건소,알파연합내과의원,128.6962123,35.8432275
대구광역시,대구수성구보건소,시지열린아동병원,128.7052196,35.8403358
대구광역시,대구수성구보건소,(재)미리내천주성삼성직수도회천주성삼병원,128.705706,35.8402609
대구광역시,대구수성구보건소,시지미래내과의원,128.7073284,35.8397196
대구광역시,대구수성구보건소,이서이비인후과의원,128.7073284,35.8397196
대구광역시,대구수성구보건소,시지연합소아청소년과의원,128.7099153,35.8393528
대구광역시,대구수성구보건소,사랑의이비인후과의원,128.7159107,35.836424
대구광역시,대구수성구보건소,푸른연합소아청소년과의원,128.7184408,35.8359132
대구광역시,대구수성구보건소,한가정의학과의원,128.7145626,35.839145
대구광역시,대구수성구보건소,강미정연합내과의원,128.625283,35.8581017
대구광역시,대구수성구보건소,세민내과의원,128.6399259,35.8684708
대구광역시,대구수성구보건소,수성아동병원,128.6163495,35.8540108
대구광역시,대구수성구보건소,다올연합의원,128.6443761,35.8176758
대구광역시,대구수성구보건소,고대연합의원,128.6375463,35.8506374
대구광역시,대구수성구보건소,범어아이사랑소아청소년과의원,128.6211276,35.8633328
대구광역시,대구수성구보건소,두산내과의원,128.6220263,35.8352251
대구광역시,대구수성구보건소,정무달외과의원,128.6131752,35.8472311
대구광역시,대구수성구보건소,배내과의원,128.613356,35.8549004
대구광역시,대구수성구보건소,고은소아청소년과의원,128.6957849,35.8386603
대구광역시,대구수성구보건소,자매가정의학과의원,128.7090636,35.8369333
대구광역시,대구수성구보건소,박창진이비인후과의원,128.6324398,35.8251841
대구광역시,대구수성구보건소,신소아청소년과의원,128.632561,35.8251113
대구광역시,대구수성구보건소,제일내과의원,128.6395099,35.8208023
대구광역시,대구수성구보건소,바른속내과의원,128.6336671,35.8417439
대구광역시,대구수성구보건소,파동신세계연합의원,128.6168649,35.8133315
대구광역시,대구수성구보건소,21세기내과의원,128.6401422,35.8733368
대구광역시,대구수성구보건소,21세기연합소아과의원,128.6401422,35.8733368
대구광역시,대구수성구보건소,동인외과병원,128.6332515,35.8702187
경기도,고양일산동구보건소,최의원,126.7893674,37.6549547
경기도,고양일산동구보건소,늘사랑가정의학과의원,126.777887,37.6736403
경기도,고양일산동구보건소,나봄가정의학과의원,126.7705537,37.6564089
경기도,고양일산동구보건소,김태빈내과의원,126.7803439,37.6938933
경기도,고양일산동구보건소,그레이스병원,126.7757688,37.656292
경기도,고양일산동구보건소,연세송내과의원,126.7852354,37.6456408
경기도,고양일산동구보건소,박유정내과의원,126.7781184,37.6526132
부산광역시,부산강서구보건소,아주푸른소아청소년과의원,128.8387603,35.15003
부산광역시,부산강서구보건소,의료법인 갑을의료재단 갑을녹산병원,128.8533291,35.0905433
부산광역시,부산강서구보건소,한국미인부산배내과의원,128.9832051,35.2123839
부산광역시,부산강서구보건소,행복한어린이병원,128.9033465,35.0912897
부산광역시,부산강서구보건소,명지정내과의원,128.9178863,35.097914
부산광역시,부산강서구보건소,365텐텐이비인후과의원,128.918288,35.098533
부산광역시,부산강서구보건소,푸르미소아청소년과의원,128.9208955,35.0982698
부산광역시,부산강서구보건소,이헌경소아청소년과의원,128.9032364,35.083286
부산광역시,부산강서구보건소,365하하병원,128.9032787,35.0811583
부산광역시,부산강서구보건소,신신소아청소년과의원,128.8778241,35.0859695
부산광역시,부산사하구보건소,부산의원,128.997523,35.0906417
부산광역시,부산사하구보건소,의료법인양경의료재단 중앙U병원,128.9990884,35.0904124
부산광역시,부산사하구보건소,큐병원,128.9648761,35.1065903
부산광역시,부산사하구보건소,지상근내과의원,128.9983716,35.1026774
부산광역시,부산사하구보건소,장기형내과의원,128.9898877,35.09952
부산광역시,부산사하구보건소,영광내과의원,128.9866223,35.0988615
부산광역시,부산사하구보건소,부산내과의원,128.9693651,35.104959
부산광역시,부산사하구보건소,부산맘아동병원,128.9690039,35.105025
부산광역시,부산사하구보건소,이상훈소아청소년과의원,128.9658217,35.0500194
부산광역시,부산사하구보건소,강기영가정의학과의원,128.9650766,35.0565696
부산광역시,부산사하구보건소,홍인내과 의원,128.977016,35.1017607
부산광역시,부산사하구보건소,하나병원,128.9769202,35.0744128
부산광역시,부산사하구보건소,장림한서병원,128.9769715,35.074115
부산광역시,부산사하구보건소,김종석소아청소년과의원,128.9798658,35.0639958
부산광역시,부산사하구보건소,의료법인성신의료재단 다대수병원,128.9708788,35.0559103
부산광역시,부산사하구보건소,서희내과의원,128.9801277,35.0666439
부산광역시,부산사하구보건소,괴정어린이병원,128.9941751,35.0985294
부산광역시,부산사하구보건소,속e편한내과의원,128.9859849,35.082362
부산광역시,부산사하구보건소,부산본병원,128.9698301,35.1062533
부산광역시,부산사하구보건소,천마의원,129.0090919,35.0932231
부산광역시,부산사하구보건소,장림연세내과의원,128.9701215,35.0808494
부산광역시,부산사하구보건소,박종남내과의원,128.9734427,35.0927303
부산광역시,부산사하구보건소,장검현소아청소년과의원,128.9862379,35.0979092
부산광역시,부산사하구보건소,생각나는이비인후과의원,128.9585217,35.0988075
부산광역시,부산사하구보건소,이일두내과의원,128.9602343,35.112973
부산광역시,부산사하구보건소,박상조소아청소년과의원,128.9623188,35.0952619
부산광역시,부산사하구보건소,조경숙가정의학과의원,128.9635589,35.1037163
경기도,고양일산동구보건소,강의원,126.7708926,37.6599174
서울특별시,강남구보건소,메디올의원,127.0201727,37.5158693
서울특별시,강남구보건소,연세인의원,127.0270958,37.5088803
서울특별시,강남구보건소,서울연세21세기의원,127.0238351,37.5099977
서울특별시,강남구보건소,강남박내과의원,127.0293489,37.4964824
서울특별시,강남구보건소,조은내과의원,127.0671907,37.4890562
서울특별시,강남구보건소,김재유내과의원,127.0756045,37.4926635
서울특별시,강남구보건소,연세수이비인후과의원,127.0756045,37.4926635
서울특별시,강남구보건소,푸른소아과의원,127.0756045,37.4926635
서울특별시,강남구보건소,성모봄소아청소년과의원,127.0942663,37.4840047
서울특별시,강남구보건소,박소아청소년과의원,127.0874161,37.484772
서울특별시,강남구보건소,수서제일의원,127.1050572,37.4874659
서울특별시,강남구보건소,최재민소아청소년과의원,127.0357376,37.4851093
서울특별시,강남구보건소,강남베드로병원,127.0395982,37.4856184
